CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
02.600.854/0001-34;2026-12-31;1;158520;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;353103;Capital Integralizado;2022-03-23;8227356500.00;;15865086849;0;15865086849
02.635.522/0001-95;2026-03-31;6;155944;JALLES MACHADO S.A.;348382;Capital Autorizado;2021-02-01;0.00;N/A;88912227;0;88912227
02.635.522/0001-95;2026-03-31;6;155944;JALLES MACHADO S.A.;348383;Capital Emitido;2025-12-12;1492562767.24;N/A;303541864;0;303541864
02.635.522/0001-95;2026-03-31;6;155944;JALLES MACHADO S.A.;348384;Capital Integralizado;2025-12-12;1492562767.24;N/A;303541864;0;303541864
02.635.522/0001-95;2026-03-31;6;155944;JALLES MACHADO S.A.;348385;Capital Subscrito;2025-12-12;1492562767.24;N/A;303541864;0;303541864
02.762.121/0001-04;2026-12-31;1;158040;SANTOS BRASIL PARTICIPACOES S.A.;351973;Capital Emitido;2026-04-23;329268164.03;23/04/2026;851018069;0;851018069
02.762.121/0001-04;2026-12-31;1;158040;SANTOS BRASIL PARTICIPACOES S.A.;351974;Capital Subscrito;2026-04-23;329268164.03;23/04/2026;851018069;0;851018069
02.762.121/0001-04;2026-12-31;1;158040;SANTOS BRASIL PARTICIPACOES S.A.;351975;Capital Integralizado;2026-04-23;329268164.03;23/04/2026;851018069;0;851018069
02.762.121/0001-04;2026-12-31;1;158040;SANTOS BRASIL PARTICIPACOES S.A.;351976;Capital Autorizado;2026-04-23;0.00;;0;0;0
02.762.124/0001-30;2026-12-31;1;158271;BETAPART PARTICIPACOES S.A.;352489;Capital Emitido;2014-04-28;726202.62;;2761620;0;2761620
02.762.124/0001-30;2026-12-31;1;158271;BETAPART PARTICIPACOES S.A.;352490;Capital Subscrito;2014-04-28;726202.62;;2761620;0;2761620
02.762.124/0001-30;2026-12-31;1;158271;BETAPART PARTICIPACOES S.A.;352491;Capital Integralizado;2014-04-28;726202.62;;2761620;0;2761620
02.796.775/0001-40;2026-12-31;1;158273;GAMA PARTICIPACOES S.A.;352495;Capital Emitido;2015-04-27;1320950.34;;1935716;0;1935716
02.796.775/0001-40;2026-12-31;1;158273;GAMA PARTICIPACOES S.A.;352496;Capital Subscrito;2015-04-27;1320950.34;;1935716;0;1935716
02.796.775/0001-40;2026-12-31;1;158273;GAMA PARTICIPACOES S.A.;352497;Capital Integralizado;2015-04-27;1320950.34;;1935716;0;1935716
02.846.056/0001-97;2026-12-31;1;158441;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;352882;Capital Autorizado;2020-01-10;0.00;;1010000000;0;1010000000
02.846.056/0001-97;2026-12-31;1;158441;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;352883;Capital Emitido;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.846.056/0001-97;2026-12-31;1;158441;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;352884;Capital Subscrito;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.846.056/0001-97;2026-12-31;1;158441;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;352885;Capital Integralizado;2017-02-09;6126100230.54;;2020000000;0;2020000000
02.919.555/0001-67;2026-12-31;2;157887;ARTERIS S.A.;351713;Capital Emitido;2021-09-21;5353847554.67;;760338899;0;760338899
02.919.555/0001-67;2026-12-31;2;157887;ARTERIS S.A.;351714;Capital Subscrito;2021-09-21;5353847554.67;;760338899;0;760338899
02.919.555/0001-67;2026-12-31;2;157887;ARTERIS S.A.;351715;Capital Integralizado;2021-09-21;5353847554.67;;760338899;0;760338899
02.932.074/0001-91;2026-12-31;1;158593;HYPERA S.A.;353288;Capital Autorizado;2024-04-23;714807896.05;;0;0;0
02.932.074/0001-91;2026-12-31;1;158593;HYPERA S.A.;353289;Capital Emitido;2026-03-31;11205885789.56;;704009059;0;704009059
02.932.074/0001-91;2026-12-31;1;158593;HYPERA S.A.;353290;Capital Integralizado;2026-03-31;11205885789.56;;704009059;0;704009059
02.932.074/0001-91;2026-12-31;1;158593;HYPERA S.A.;353291;Capital Subscrito;2026-03-31;11205885789.56;;704009059;0;704009059
02.950.811/0001-89;2026-12-31;1;158530;PDG REALTY S.A. EMPREEND E PARTICIPACOES;353124;Capital Autorizado;2025-08-07;8222218907.56;;0;0;0
02.950.811/0001-89;2026-12-31;1;158530;PDG REALTY S.A. EMPREEND E PARTICIPACOES;353125;Capital Integralizado;2025-08-07;6972815988.92;;3287486;0;3287486
02.950.811/0001-89;2026-12-31;1;158530;PDG REALTY S.A. EMPREEND E PARTICIPACOES;353126;Capital Subscrito;2025-08-07;6972815988.92;;3287486;0;3287486
02.950.811/0001-89;2026-12-31;1;158530;PDG REALTY S.A. EMPREEND E PARTICIPACOES;353127;Capital Emitido;2025-08-07;6972815988.92;;3287486;0;3287486
02.992.449/0001-09;2026-12-31;1;158275;PROMPT PARTICIPACOES S.A.;352502;Capital Subscrito;2026-04-30;6168213.93;2 dias;20292522870;0;20292522870
02.992.449/0001-09;2026-12-31;1;158275;PROMPT PARTICIPACOES S.A.;352503;Capital Integralizado;2026-04-30;6168213.93;2 dias;20292522870;0;20292522870
02.992.449/0001-09;2026-12-31;1;158275;PROMPT PARTICIPACOES S.A.;352504;Capital Emitido;2026-04-30;6168213.93;2 dias;20292522870;0;20292522870
02.998.611/0001-04;2026-12-31;1;158109;ISA ENERGIA BRASIL;352103;Capital Emitido;2019-04-04;3590020426.94;;257937732;400945572;658883304
02.998.611/0001-04;2026-12-31;1;158109;ISA ENERGIA BRASIL;352104;Capital Subscrito;2019-04-04;3590020426.94;;257937732;400945572;658883304
02.998.611/0001-04;2026-12-31;1;158109;ISA ENERGIA BRASIL;352105;Capital Integralizado;2019-04-04;3590020426.94;;257937732;400945572;658883304
02.998.611/0001-04;2026-12-31;1;158109;ISA ENERGIA BRASIL;352106;Capital Autorizado;2019-04-04;5000000000.00;;257937732;400945572;658883304
03.014.553/0001-91;2026-12-31;1;158351;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;352678;Capital Subscrito;2023-04-27;842979226.55;;44000000;0;44000000
03.014.553/0001-91;2026-12-31;1;158351;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;352679;Capital Integralizado;2023-04-27;842979226.55;;44000000;0;44000000
03.014.553/0001-91;2026-12-31;1;158351;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;352680;Capital Emitido;2023-04-27;842979226.55;;44000000;0;44000000
03.014.553/0001-91;2026-12-31;1;158351;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;352681;Capital Autorizado;2007-05-24;0.00;;200000000;0;200000000
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351587;Capital Emitido;2017-12-11;129625130.08;;4763110;0;4763110
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351588;Capital Subscrito;2017-12-11;129625130.08;;4763110;0;4763110
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351589;Capital Integralizado;2017-12-11;129625130.08;;4763110;0;4763110
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351590;Capital Autorizado;2009-08-25;200000000.00;;0;0;0
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351591;Capital Emitido;2008-07-22;108710316.90;;4352285;0;4352285
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351592;Capital Subscrito;2008-07-22;108710316.90;;4352285;0;4352285
03.207.703/0001-83;2026-12-31;2;157839;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;351593;Capital Integralizado;2008-07-22;108152638.50;;4352285;0;4352285
03.279.285/0001-30;2026-12-31;1;158628;ORIZON MEIO AMBIENTE S.A.;353393;Capital Autorizado;2022-10-04;300000000.00;N/A;0;0;0
03.279.285/0001-30;2026-12-31;1;158628;ORIZON MEIO AMBIENTE S.A.;353394;Capital Emitido;2021-01-25;806843060.00;N/A;3510466;0;3510466
03.279.285/0001-30;2026-12-31;1;158628;ORIZON MEIO AMBIENTE S.A.;353395;Capital Subscrito;2021-01-25;806843060.00;N/A;3510466;0;3510466
03.279.285/0001-30;2026-12-31;1;158628;ORIZON MEIO AMBIENTE S.A.;353396;Capital Integralizado;2021-01-25;806843060.00;N/A;3510466;0;3510466
03.303.999/0001-36;2026-12-31;1;158437;DTCOM - DIRECT TO COMPANY S.A.;352878;Capital Integralizado;2021-01-28;68223102.16;;10680476;450655;11131131
03.303.999/0001-36;2026-12-31;1;158437;DTCOM - DIRECT TO COMPANY S.A.;352879;Capital Integralizado;2016-04-13;55090142.56;;7338756;450655;7789412
03.303.999/0001-36;2026-12-31;1;158437;DTCOM - DIRECT TO COMPANY S.A.;352880;Capital Integralizado;2011-04-29;54109503.51;;52884310;3247500;56131810
03.342.704/0001-30;2026-12-31;1;158400;PETRORECÔNCAVO S.A.;352790;Capital Integralizado;2025-01-30;2907296259.42;N/A;293472126;0;293472126
03.342.704/0001-30;2026-12-31;1;158400;PETRORECÔNCAVO S.A.;352791;Capital Subscrito;2025-01-30;2907296259.42;N/A;293472126;0;293472126
03.342.704/0001-30;2026-12-31;1;158400;PETRORECÔNCAVO S.A.;352792;Capital Emitido;2025-01-30;2907296259.42;N/A;293472126;0;293472126
03.467.321/0001-99;2026-12-31;1;158364;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;352702;Capital Autorizado;2020-04-28;0.00;N/A;150000000;300000000;450000000
03.467.321/0001-99;2026-12-31;1;158364;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;352703;Capital Emitido;2025-04-28;1680454218.87;N/A;75529774;143412165;218941939
03.467.321/0001-99;2026-12-31;1;158364;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;352704;Capital Subscrito;2025-04-28;1680454218.87;N/A;75529774;143412165;218941939
03.467.321/0001-99;2026-12-31;1;158364;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;352705;Capital Integralizado;2025-04-28;1680454218.87;N/A;75529774;143412165;218941939
03.538.833/0001-07;2026-12-31;1;158272;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;352492;Capital Subscrito;2023-12-19;18496835.21;;451303226;0;451303226
03.538.833/0001-07;2026-12-31;1;158272;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;352493;Capital Integralizado;2023-12-19;18496835.21;;451303226;0;451303226
03.538.833/0001-07;2026-12-31;1;158272;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;352494;Capital Emitido;2023-12-29;18496835.21;;451303226;0;451303226
03.758.318/0001-24;2026-12-31;1;158078;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;352037;Capital Emitido;2017-04-28;3867919940.30;;143057124;286114248;429171372
03.758.318/0001-24;2026-12-31;1;158078;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;352038;Capital Subscrito;2017-04-28;3867919940.30;;143057124;286114248;429171372
03.758.318/0001-24;2026-12-31;1;158078;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;352039;Capital Integralizado;2017-04-28;3867919940.30;;143057124;286114248;429171372
03.758.318/0001-24;2026-12-31;1;158078;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;352040;Capital Autorizado;2017-04-28;58534478.06;;0;0;0
03.847.461/0001-92;2026-12-31;1;158171;BRADESPAR S.A.;352262;Capital Emitido;2025-04-25;5600124804.30;0;137989898;255106712;393096610
03.847.461/0001-92;2026-12-31;1;158171;BRADESPAR S.A.;352263;Capital Subscrito;2025-04-25;5600124804.30;0;137989898;255106712;393096610
03.847.461/0001-92;2026-12-31;1;158171;BRADESPAR S.A.;352264;Capital Integralizado;2025-04-25;5600124804.30;0;137989898;255106712;393096610
03.983.431/0001-03;2026-12-31;1;158095;EDP - ENERGIAS DO BRASIL S.A.;352065;Capital Autorizado;2016-04-13;0.00;;454899882;0;454899882
03.983.431/0001-03;2026-12-31;1;158095;EDP - ENERGIAS DO BRASIL S.A.;352066;Capital Emitido;2025-12-22;11448065258.56;;794884606;0;794884606
03.983.431/0001-03;2026-12-31;1;158095;EDP - ENERGIAS DO BRASIL S.A.;352067;Capital Subscrito;2025-12-22;11448065258.56;;794884606;0;794884606
03.983.431/0001-03;2026-12-31;1;158095;EDP - ENERGIAS DO BRASIL S.A.;352068;Capital Integralizado;2025-12-22;11448065258.56;;794884606;0;794884606
04.030.182/0001-02;2026-12-31;1;158532;CABINDA PARTICIPACOES S.A.;353128;Capital Autorizado;2023-02-10;4999060190.15;;0;0;0
04.030.182/0001-02;2026-12-31;1;158532;CABINDA PARTICIPACOES S.A.;353129;Capital Emitido;2023-02-10;939809.85;;2548000;5096000;7644000
04.030.182/0001-02;2026-12-31;1;158532;CABINDA PARTICIPACOES S.A.;353130;Capital Integralizado;2023-02-10;939809.85;;2548000;5096000;7644000
04.030.182/0001-02;2026-12-31;1;158532;CABINDA PARTICIPACOES S.A.;353131;Capital Subscrito;2023-02-10;939809.85;;2548000;5096000;7644000
04.031.213/0001-31;2026-12-31;1;158537;CACONDE PARTICIPACOES S.A.;353136;Capital Emitido;2023-02-10;907106.00;;794212;1588542;2382754
04.031.213/0001-31;2026-12-31;1;158537;CACONDE PARTICIPACOES S.A.;353137;Capital Integralizado;2023-02-10;907106.00;;794212;1588542;2382754
04.031.213/0001-31;2026-12-31;1;158537;CACONDE PARTICIPACOES S.A.;353138;Capital Subscrito;2023-02-10;907106.00;;794212;1588542;2382754
04.031.213/0001-31;2026-12-31;1;158537;CACONDE PARTICIPACOES S.A.;353139;Capital Autorizado;2023-02-10;4999095894.00;;0;0;0
04.038.763/0001-82;2026-12-31;1;158538;CAIANDA PARTICIPACOES S.A.;353140;Capital Emitido;2021-06-27;1130320.53;;776869;1553254;2330123
04.038.763/0001-82;2026-12-31;1;158538;CAIANDA PARTICIPACOES S.A.;353141;Capital Integralizado;2021-06-27;1130320.53;;776869;1553254;2330123
04.038.763/0001-82;2026-12-31;1;158538;CAIANDA PARTICIPACOES S.A.;353142;Capital Subscrito;2021-06-27;1130320.53;;776869;1553254;2330123
04.038.763/0001-82;2026-12-31;1;158538;CAIANDA PARTICIPACOES S.A.;353143;Capital Autorizado;2021-06-27;4998869679.47;;0;0;0
04.065.053/0001-41;2026-12-31;1;158081;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;352045;Capital Emitido;2025-06-26;135000000.00;N/A;15000000;0;15000000
04.065.053/0001-41;2026-12-31;1;158081;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;352046;Capital Subscrito;2025-06-26;135000000.00;N/A;15000000;0;15000000
04.065.053/0001-41;2026-12-31;1;158081;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;352047;Capital Integralizado;2025-06-26;135000000.00;N/A;15000000;0;15000000
04.065.053/0001-41;2026-12-31;1;158081;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;352048;Capital Autorizado;2020-07-31;865000000.00;;0;0;0
04.089.570/0001-50;2026-12-31;1;158570;ÁGUAS GUARIROBA S.A;353224;Capital Emitido;2021-07-23;343639459.74;N/A;331012035;0;331012035
04.089.570/0001-50;2026-12-31;1;158570;ÁGUAS GUARIROBA S.A;353225;Capital Subscrito;2021-07-23;343639459.74;N/A;331012035;0;331012035
04.089.570/0001-50;2026-12-31;1;158570;ÁGUAS GUARIROBA S.A;353226;Capital Integralizado;2021-07-23;343639459.74;N/A;331012035;0;331012035
04.149.454/0001-80;2026-12-31;1;158110;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;352107;Capital Emitido;2021-06-22;2101489404.07;N/A;696334224;0;696334224
04.149.454/0001-80;2026-12-31;1;158110;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;352108;Capital Subscrito;2021-06-22;2101489404.07;N/A;696334224;0;696334224
04.149.454/0001-80;2026-12-31;1;158110;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;352109;Capital Integralizado;2021-06-22;2101489404.07;N/A;696334224;0;696334224
04.149.454/0001-80;2026-12-31;1;158110;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;352110;Capital Autorizado;2020-09-23;1898510595.93;N/A;0;0;0
04.172.213/0001-51;2026-12-31;1;158066;CIA PIRATININGA DE FORCA E LUZ;352015;Capital Emitido;2026-04-23;350067437.61;;53096770180;0;53096770180
04.172.213/0001-51;2026-12-31;1;158066;CIA PIRATININGA DE FORCA E LUZ;352016;Capital Subscrito;2026-04-23;350067437.61;;53096770180;0;53096770180
04.172.213/0001-51;2026-12-31;1;158066;CIA PIRATININGA DE FORCA E LUZ;352017;Capital Integralizado;2026-04-23;350067437.61;;53096770180;0;53096770180
04.212.396/0001-91;2026-12-31;1;158362;VOKE S.A.;352695;Capital Emitido;2022-02-03;105670527.85;;27123015;0;27123015
04.212.396/0001-91;2026-12-31;1;158362;VOKE S.A.;352696;Capital Subscrito;2022-02-03;105670527.85;;27123015;0;27123015
04.212.396/0001-91;2026-12-31;1;158362;VOKE S.A.;352697;Capital Integralizado;2022-02-03;105670527.85;;27123015;0;27123015
04.212.396/0001-91;2026-12-31;1;158362;VOKE S.A.;352698;Capital Autorizado;2023-04-24;0.00;;81369045;0;81369045
04.368.898/0001-06;2026-12-31;1;157846;COPEL DISTRIBUIÇÃO S.A.;351607;Capital Emitido;2026-04-30;5372818560.09;;5372818560;0;5372818560
04.368.898/0001-06;2026-12-31;1;157846;COPEL DISTRIBUIÇÃO S.A.;351608;Capital Subscrito;2026-04-30;5372818560.09;;5372818560;0;5372818560
04.368.898/0001-06;2026-12-31;1;157846;COPEL DISTRIBUIÇÃO S.A.;351609;Capital Integralizado;2026-04-30;5372818560.09;;5372818560;0;5372818560
04.370.282/0001-70;2026-12-31;1;157847;COPEL GERAÇÃO E TRANSMISSÃO S.A.;351610;Capital Emitido;2026-04-30;7392933924.65;;7392933924;0;7392933924
04.370.282/0001-70;2026-12-31;1;157847;COPEL GERAÇÃO E TRANSMISSÃO S.A.;351611;Capital Subscrito;2026-04-30;7392933924.65;;7392933924;0;7392933924
04.370.282/0001-70;2026-12-31;1;157847;COPEL GERAÇÃO E TRANSMISSÃO S.A.;351612;Capital Integralizado;2026-04-30;7392933924.65;;7392933924;0;7392933924
04.423.567/0001-21;2026-12-31;1;158436;ENEVA S.A;352874;Capital Emitido;2026-05-20;18135775177.04;N/A;1937029517;0;1937029517
04.423.567/0001-21;2026-12-31;1;158436;ENEVA S.A;352875;Capital Subscrito;2026-05-20;18135775177.04;N/A;1937029517;0;1937029517
04.423.567/0001-21;2026-12-31;1;158436;ENEVA S.A;352876;Capital Integralizado;2026-05-20;18134264034.68;N/A;1937029517;0;1937029517
04.423.567/0001-21;2026-12-31;1;158436;ENEVA S.A;352877;Capital Autorizado;2025-04-30;0.00;N/A;524685605;0;524685605
04.601.397/0001-28;2026-12-31;1;158344;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;352656;Capital Emitido;2026-04-22;1402325954.99;;438007537;0;438007537
04.601.397/0001-28;2026-12-31;1;158344;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;352657;Capital Subscrito;2026-04-22;1402325954.99;;438007537;0;438007537
04.601.397/0001-28;2026-12-31;1;158344;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;352658;Capital Integralizado;2026-04-22;1402325954.99;;438007537;0;438007537
04.601.397/0001-28;2026-12-31;1;158344;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;352659;Capital Autorizado;2026-04-22;1402325954.99;;900000000;0;900000000
04.626.426/0001-06;2026-12-31;1;158584;BTG PACTUAL COMMODITIES SERTRADING S.A.;353261;Capital Emitido;2025-04-30;1117659462.22;N/A;11046094622;0;11046094622
04.626.426/0001-06;2026-12-31;1;158584;BTG PACTUAL COMMODITIES SERTRADING S.A.;353262;Capital Subscrito;2025-04-30;1117659462.22;N/A;11046094622;0;11046094622
04.626.426/0001-06;2026-12-31;1;158584;BTG PACTUAL COMMODITIES SERTRADING S.A.;353263;Capital Integralizado;2025-04-30;1117659462.22;N/A;11046094622;0;11046094622
04.752.991/0001-10;2026-12-31;1;158274;BIOMM S.A.;352498;Capital Emitido;2025-05-26;957501087.78;à vista;136852484;0;136852484
04.752.991/0001-10;2026-12-31;1;158274;BIOMM S.A.;352499;Capital Subscrito;2025-05-26;957501087.78;à vista;136852484;0;136852484
04.752.991/0001-10;2026-12-31;1;158274;BIOMM S.A.;352500;Capital Integralizado;2025-05-26;957501087.78;à vista;136852484;0;136852484
04.752.991/0001-10;2026-12-31;1;158274;BIOMM S.A.;352501;Capital Autorizado;2025-03-26;192498912.22;;0;0;0
04.821.041/0001-08;2026-12-31;1;158292;METALFRIO SOLUTIONS S.A.;352538;Capital Emitido;2025-11-28;494167333.39;Não aplicável;6382377;0;6382377
04.821.041/0001-08;2026-12-31;1;158292;METALFRIO SOLUTIONS S.A.;352539;Capital Subscrito;2025-11-28;494167333.39;Não aplicável;6382377;0;6382377
04.821.041/0001-08;2026-12-31;1;158292;METALFRIO SOLUTIONS S.A.;352540;Capital Integralizado;2025-11-28;494167333.39;Não aplicável;6382377;0;6382377
04.821.041/0001-08;2026-12-31;1;158292;METALFRIO SOLUTIONS S.A.;352541;Capital Autorizado;2017-11-10;0.00;Não aplicável;5333333;0;5333333
04.912.242/0001-02;2026-12-31;1;157830;PORTUENSE FERRAGENS S/A;351564;Capital Integralizado;2001-04-30;1327000.00;;24353;5535;29888
04.913.711/0001-08;2026-12-31;1;158306;BCO ESTADO DO PARA S.A.;352563;Capital Integralizado;2024-12-02;1881601295.79;;9521649;0;9521649
04.986.320/0001-13;2026-12-31;1;158206;SER EDUCACIONAL S.A.;352343;Capital Emitido;2026-04-16;1000000000.00;;128721560;0;128721560
04.986.320/0001-13;2026-12-31;1;158206;SER EDUCACIONAL S.A.;352344;Capital Subscrito;2026-04-16;1000000000.00;-;128721560;0;128721560
04.986.320/0001-13;2026-12-31;1;158206;SER EDUCACIONAL S.A.;352345;Capital Integralizado;2026-04-16;1000000000.00;;128721560;0;128721560
04.986.320/0001-13;2026-12-31;1;158206;SER EDUCACIONAL S.A.;352346;Capital Autorizado;2019-05-09;1500000000.00;;128721560;0;128721560
04.992.714/0001-84;2026-12-31;1;158130;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;352172;Capital Emitido;2023-01-12;501000000.00;Já Integralizado;2312328578;0;2312328578
04.992.714/0001-84;2026-12-31;1;158130;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;352173;Capital Subscrito;2023-01-12;501000000.00;Já Integralizado;2312328578;0;2312328578
04.992.714/0001-84;2026-12-31;1;158130;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;352174;Capital Integralizado;2023-01-12;501000000.00;Já Integralizado;2312328578;0;2312328578
05.197.443/0001-38;2026-12-31;1;158343;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;352652;Capital Autorizado;2025-04-30;0.00;;65000000;0;65000000
05.197.443/0001-38;2026-12-31;1;158343;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;352653;Capital Emitido;2025-04-30;39121274251.98;;502630884;0;502630884
05.197.443/0001-38;2026-12-31;1;158343;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;352654;Capital Subscrito;2025-04-30;39121274251.98;;502630884;0;502630884
05.197.443/0001-38;2026-12-31;1;158343;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;352655;Capital Integralizado;2025-04-30;39121274251.98;;502630884;0;502630884
